video_name,out_to_in_hand_path,early_downswing_out_vs_down,shaft_pitch_early_downswing,clubhead_above_plane,label
rapidsave.com_24hcp_slowmo_lessons_weekly_working_on_over_the-4kcr6j7yfdvg1.mp4,-0.1464177100146018,-0.8625270869267433,0.21755489706993103,0.03866928443312645,1
rapidsave.com_2nd_range_day_attempting_to_shallow_club-ur7my58ursse1.mp4,0.19050809724921416,0.9862257993443304,0.738073468208313,0.03866928443312645,1
rapidsave.com_2_years_in_still_over_the_top-wva1gdzq9g0h1.mp4,-0.0038103152581987518,-0.8072869116561474,0.5192391872406006,0.9159700274467468,1
rapidsave.com_always_over_the_top-juq6vp24qpz81.mp4,-0.38626598917218496,-0.9408244665510859,0.5173255205154419,-0.1618109792470932,1
rapidsave.com_am_i_over_the_top-g69h77tktaug1.mp4,-0.04385215931888489,-0.7977394843785299,0.826961874961853,0.4002855122089386,1
rapidsave.com_any_more_suggestions_trying_and_struggling_to_get-cj1enji9a6uf1.mp4,-0.2621033210777365,-0.5188805121770079,0.21755489706993103,0.03866928443312645,1
rapidsave.com_any_tips_on_how_to_not_go_over_the_top-t0qy1imjyp2h1.mp4,-0.3025903754979093,-0.9393183381612032,0.2570788562297821,0.606944739818573,1
rapidsave.com_been_struggling_with_coming_over_the_top_lately-ntbo5ykumvzg1.mp4,-0.03282955424595734,-1.0675108130743713,0.21755489706993103,0.03866928443312645,1
rapidsave.com_best_drills_to_get_really_shallow-gbgbghvhi1wd1.mp4,0.42119961157121805,-1.5446268604837148,0.21755489706993103,0.03866928443312645,1
rapidsave.com_cannot_stop_coming_over_the_top-p6diy3f3wl0h1.mp4,-0.17880481757795746,-1.0342307018284518,0.21755489706993103,0.03866928443312645,1
rapidsave.com_cannot_stop_coming_over_the_top-p6diy3f3wl0h12.mp4,0.20862834554382503,-1.4594004081334555,0.6121755242347717,0.03866928443312645,1
rapidsave.com_cannot_stop_coming_over_the_top-p6diy3f3wl0h13.mp4,-0.17327507171866552,-1.099329436161081,0.4969119727611542,0.03866928443312645,1
rapidsave.com_cant_seen_to_stop_coming_over_the_top-hoycp0xp2anf1.mp4,-0.13523779597664634,-0.6481656897190676,0.21755489706993103,0.03866928443312645,1
rapidsave.com_cant_seen_to_stop_coming_over_the_top-hoycp0xp2anf12.mp4,-0.13235550205462449,-0.9660861789419122,0.21755489706993103,0.05923518165946007,1
rapidsave.com_cant_stop_getting_over_the_top-wtulw4nsafvg1.mp4,-0.04389119718037673,-0.4085714566456025,0.21755489706993103,0.03866928443312645,1
rapidsave.com_coming_over_the_top-gxu31zcdro5h1.mp4,0.23788379877424334,0.5152542504807288,0.7066648602485657,0.4423690736293793,1
rapidsave.com_drills_to_get_more_shallow-xdgmq3e1komg1.mp4,-0.1423581561574555,-0.049757198552176224,0.5244464874267578,0.5951259732246399,1
rapidsave.com_front_yard_over_the_top-fvqr5m0vru3g1.mp4,-0.020997858336369263,-0.3321149186848616,0.21755489706993103,0.03866928443312645,1
rapidsave.com_havent_played_in_months_and_forgot_how_to_swing-k6kn3xvcdn4d1.mp4,-0.24763287243091137,-0.9487038703675909,0.21755489706993103,0.03866928443312645,1
rapidsave.com_having_trouble_with_going_over_the_top-6p5l6jaf8d7h1.mp4,-0.21063031302223661,-1.128606674427644,0.21755489706993103,0.7505950331687927,1
rapidsave.com_help_how_can_i_stop_going_over_the_top-iw3owp0deyxg1.mp4,-0.4190135952131018,-1.307515624737268,0.21755489706993103,0.03866928443312645,1
rapidsave.com_help_me_what_can_i_do_to_get_into_the_slot_and-izkxjlcqutbg1.mp4,-0.1351857720535702,-0.8293147370526158,0.4610011577606201,0.03866928443312645,1
rapidsave.com_help_over_the_top-x6y5086dbmyg1.mp4,-0.5880901312842125,-1.4281351272057248,0.21755489706993103,0.03866928443312645,1
rapidsave.com_help_please_everything_goes_right_coming_over_the-bnuc4ydqsieb1.mp4,0.3998242475083044,0.8285980812903593,0.21755489706993103,0.2477651983499527,1
rapidsave.com_how_bad_struggling_with_over_the_top_after_months-tkuvz8knfvyf1.mp4,-0.08801649233716778,-0.22785536495063968,0.21755489706993103,0.03866928443312645,1
rapidsave.com_how_can_i_avoid_over_the_top-3l2ey1cttu3f1.mp4,-0.05304483140578267,-0.2385817621813388,0.21755489706993103,0.06678108125925064,1
rapidsave.com_how_do_i_stop_coming_over_the_top-jj5tpth4w8kf1.mp4,-0.6510430354572654,-1.5328794649927397,0.7389178276062012,0.03866928443312645,1
rapidsave.com_im_having_trouble_shallowing-0sdtmw7i8mzg1.mp4,-0.1986487410035799,-0.706182733630826,0.33650970458984375,0.639427900314331,1
rapidsave.com_is_this_an_over_the_top_swing-vsa04an1novf1.mp4,0.05337376840792047,-1.2624784863461525,0.21755489706993103,0.03866928443312645,1
rapidsave.com_is_this_over_the_top_driver_inconsistent-cso87qz3zh0h1.mp4,-0.12191442506023853,-0.27665949452326694,0.21755489706993103,0.03866928443312645,1
rapidsave.com_i_know_im_over_the_top_but_why_am_i_over_the_top-pvmxmk1iic5h1.mp4,0.013170489331704277,-0.2906133020475294,0.26657748222351074,0.03866928443312645,1
rapidsave.com_i_know_i_come_over_the_top_i_cant_figure_out_why-aif8lxxbd6fb1.mp4,-0.03480884877197089,-1.5166392845205563,-0.0027265995740890503,0.03866928443312645,1
rapidsave.com_laid_off_at_the_top_over_the_top_on_the_way_down-68qspu14zacd1.mp4,0.17281342976603015,0.5375847961664701,0.4563151001930237,0.3486109673976898,1
rapidsave.com_need_over_the_top_fix-gv4kneyuzpqg1 .mp4,-0.46724529634645995,-1.0047295236790934,0.21755489706993103,0.03866928443312645,1
rapidsave.com_over_the_top-2zvtb0wlxbkg1.mp4,-0.14370349203900673,-1.0317306312498904,0.21755489706993103,0.03866928443312645,1
rapidsave.com_over_the_top-dcr2lsjdzdbg1.mp4,0.21581925706319116,0.4165496906540028,0.7824938893318176,0.5159775018692017,1
rapidsave.com_over_the_top-idfjx790uzrg1.mp4,0.5979200267798896,1.5433397740065329,0.21755489706993103,0.03866928443312645,1
rapidsave.com_over_the_top-muf9p9kj65sg1.mp4,-0.029567988805775897,-0.7058954514667662,0.44947266578674316,0.5696384906768799,1
rapidsave.com_over_the_top-p2axw5tqj5le1.mp4,-0.06300350367266243,-0.24302302500029224,0.21755489706993103,0.03866928443312645,1
rapidsave.com_over_the_top-p2axw5tqj5le11.mp4,-0.09967913781762427,-0.932465673014331,0.21755489706993103,0.03866928443312645,1
rapidsave.com_over_the_top-y8d87dy648jf1.mp4,0.33521342279259225,0.5882671279895553,0.8380006551742554,0.5838393568992615,1
rapidsave.com_over_the_top_final_boss-ipb2dvf45i6h1.mp4,-0.18001287527642224,-0.9284168171917405,0.21755489706993103,0.03866928443312645,1
rapidsave.com_over_the_top_fixes-u3hhpjzpjv5g1.mp4,-0.18351179795539585,-1.8227006782676682,0.21755489706993103,0.11908572167158127,1
rapidsave.com_over_the_top_help-shuymvo5sh7g1.mp4,-0.02240910131552618,0.1130489284610196,0.21755489706993103,0.47351357340812683,1
rapidsave.com_over_the_top_what_do_i_need_to_work_on-1rjqzdmf4sug1.mp4,-0.24630630355312733,-0.35667789240539793,0.47365713119506836,0.38853520154953003,1
rapidsave.com_please_help_i_struggle_with_a_bad_over_the_top-158xd7jgmnh91.mp4,-0.15816140292443842,-0.8403834063445355,0.592030942440033,0.03866928443312645,1
rapidsave.com_please_help_me_stop_from_coming_over_the_top-60czkpoxjabd1.mp4,-0.22532564268963676,-1.1343249730057778,0.21755489706993103,0.40946149826049805,1
rapidsave.com_shallow-zjfu39polreg1.mp4,-0.13953606308455677,-0.822181820602254,0.5797128081321716,0.10305473953485489,1
rapidsave.com_still_coming_over_the_top_please_help_a_brother-hw2p31h8x9ug1.mp4,-0.20391163266258447,-1.5805039994366301,0.21755489706993103,0.03866928443312645,1
rapidsave.com_struggling_to_shallow_club-uphmqd0jej5h1.mp4,-0.14065598816598482,-0.7944050474601927,0.5416061878204346,0.03866928443312645,1
rapidsave.com_struggling_with_hitting_over_the_top-01dhfufji9rc1.mp4,-0.24531066849401326,-1.463271645626021,0.3450206220149994,0.3473075330257416,1
rapidsave.com_swing_advice_required_shallowing-702xxgy9s34f1.mp4,-0.08751816220411929,-0.290296110631054,0.21755489706993103,0.03866928443312645,1
rapidsave.com_tips_on_over_the_top-vt0y3yo47akd1 - Trim.mp4,0.02282473906713877,-0.9749506879507736,0.39684078097343445,0.14087045192718506,1
rapidsave.com_tips_on_over_the_top-vt0y3yo47akd1.mp4,0.07107614313105401,-0.024826678206223834,0.21755489706993103,0.03866928443312645,1
rapidsave.com_tips_to_shallow_swing-6li4jheedf1d1.mp4,-0.20041290469838186,-0.8279299293994774,0.6621172428131104,0.4633014500141144,1
rapidsave.com_whats_the_first_thing_youd_change_to_stop_to_over-jedjnnw5w4dg1.mp4,0.030008760689269325,-0.6919133767608553,-1.764250636100769,0.03866928443312645,1
rapidsave.com_what_is_causing_my_overthetop_please-2tdudotcndyg1 - Trim.mp4,0.43430580725741535,-0.955452461660204,0.5741389393806458,-1.64546537399292,1
rapidsave.com_what_is_causing_my_overthetop_please-2tdudotcndyg1.mp4,0.164127473823169,-1.1968731577505762,0.555147647857666,0.15185949206352234,1
rapidsave.com_why_am_i_so_over_the_top-b18iaw40xt1f1.mp4,-0.4758529468669391,-1.8667763697190976,0.4446972608566284,0.40449899435043335,1
rapidsave.com_working_in_shallowing_swing_already_what_else-lhvf5x4fyzye1.mp4,-0.21332258037199284,-0.49819802706529925,0.21755489706993103,0.03866928443312645,1
0.mp4,-0.07107523724511383,-0.3505915252412935,0.15322259068489075,0.03866928443312645,0
106.mp4,-0.1670801552553752,-0.6225722042091754,0.07712671160697937,0.5485463738441467,0
108.mp4,-0.04502189321334856,-0.6130846596634583,0.44614291191101074,-0.2958833575248718,0
119.mp4,-0.12788859044803788,-0.8137421629472483,-0.56380695104599,-1.2136425971984863,0
12.mp4,-0.1297752895370429,-1.4663673426143555,0.21755489706993103,0.03866928443312645,0
122.mp4,-0.1246718103156192,-0.09842230097881917,-0.3300717771053314,0.5488855838775635,0
125.mp4,-0.0776042410108686,-0.10277961577519094,0.09305960685014725,-0.02941395901143551,0
130.mp4,-0.02160121377852676,-0.7351225226520788,0.30866023898124695,0.29779255390167236,0
132.mp4,0.03637229108761263,-0.13412283748508133,0.22076316177845,-0.2654030919075012,0
134.mp4,-0.10394631910258574,-0.7855724720198339,0.21755489706993103,0.03866928443312645,0
146.mp4,0.06238699801867164,-0.14057121232750744,0.19049738347530365,0.34549760818481445,0
166.mp4,-0.001883433686469354,-0.5036293878325495,0.21755489706993103,-0.0087111322209239,0
168.mp4,-0.07367461394564466,-0.28486079092200567,0.32840287685394287,0.4578286409378052,0
171.mp4,0.12639172748233546,0.3911177710642743,-0.45077455043792725,-0.2772137224674225,0
174.mp4,0.38831207418319585,0.13340208427472708,0.21755489706993103,-0.1945250779390335,0
178.mp4,0.0207426843654704,-0.4665803431055437,0.21662433445453644,-0.1186283603310585,0
181.mp4,-0.05640432578820652,-0.43021564462763684,0.470242977142334,-0.12847734987735748,0
185.mp4,-0.09093648489872733,-0.5831297814286741,0.28255462646484375,0.37389662861824036,0
189.mp4,0.04203027357591307,0.19305632923358362,0.21342964470386505,0.3305833339691162,0
191.mp4,-0.04855721540184031,-0.7495089187756556,0.21755489706993103,-0.03358573466539383,0
192.mp4,-0.16734560146977456,-1.1066104295726167,0.1560947746038437,0.03866928443312645,0
193.mp4,0.06543237185326396,0.29890749358968455,0.07144663482904434,-0.0749039426445961,0
197.mp4,0.006764795570817092,0.3345396777968268,-0.7692606449127197,0.03866928443312645,0
198.mp4,-0.029350466949948587,-0.563356036013589,-0.6586628556251526,-0.003133834572508931,0
199.mp4,0.03829672355995362,-0.1466910803184219,0.21755489706993103,-0.10669323056936264,0
2.mp4,-0.09309257818513049,-0.6324719540940937,-0.5139519572257996,-1.1176334619522095,0
201.mp4,0.08680497229372125,-0.10669792522653583,0.13108773529529572,-0.08832087367773056,0
202.mp4,-0.0019017703694508591,-0.05881892146690814,-0.3769676685333252,0.09203185886144638,0
209.mp4,0.16805664538274454,0.006777010102141773,0.21112461388111115,0.3046205937862396,0
214.mp4,-0.03687289497412387,0.0753993764291849,0.21755489706993103,0.07005258649587631,0
218.mp4,-0.010969776347183817,-0.3713093008908193,0.1009846180677414,-0.3276333510875702,0
227.mp4,0.009711770603404552,-0.13694504135507662,0.21755489706993103,-0.10587432235479355,0
23.mp4,-0.11599580434511668,-0.4301133107766199,0.4442766606807709,0.15432949364185333,0
235.mp4,-0.02821902230718474,0.020687462117359553,0.21755489706993103,-0.024416672065854073,0
239.mp4,-0.027257669148562858,0.11337996246002142,0.0672244280576706,0.0074674217030406,0
243.mp4,-0.10020231896102554,-0.5531747148091484,0.6326811909675598,0.3328748345375061,0
252.mp4,0.20070496935998391,0.08650914105716068,0.21848545968532562,0.14958122372627258,0
254.mp4,-0.18987157390050094,-1.0649279762934956,0.23481020331382751,0.14398226141929626,0
264.mp4,-0.0013905847377596687,-0.05445724331417887,-0.7609556913375854,-0.023380905389785767,0
269.mp4,0.02798505521214633,-0.07481089876619615,0.1569700986146927,0.24030861258506775,0
289.mp4,0.1545098891699716,1.2275201091180632,0.21755489706993103,0.03866928443312645,0
290.mp4,0.027492630782443152,0.05519977365733074,0.21755489706993103,-0.1174263134598732,0
293.mp4,-0.07672088211996833,-0.27564582176217833,0.47787025570869446,0.09977169334888458,0
300.mp4,0.029480312910664788,-0.32529304540853415,0.21755489706993103,-0.11164496093988419,0
304.mp4,0.17979074850132581,0.16424674708898493,0.37993088364601135,-0.33282098174095154,0
306.mp4,-0.292622820361046,-0.4885528339375512,0.35768118500709534,0.5267134308815002,0
312.mp4,0.01992093843305802,-0.08122104912483756,0.5179068446159363,0.647212028503418,0
314.mp4,-0.062024789049023914,-0.6296324319112616,0.13075996935367584,0.22326092422008514,0
316.mp4,-0.0005955912175977714,0.4650394249693844,0.21755489706993103,-0.23026874661445618,0
317.mp4,0.0013876372147869043,0.26524878734569596,0.10628633946180344,-0.27204960584640503,0
320.mp4,-0.08228451235396861,-0.5014154526544089,0.27071887254714966,0.13125066459178925,0
324.mp4,-0.06871482179811676,-0.22484615247588377,0.21755489706993103,0.0074125779792666435,0
326.mp4,-0.3456525284094223,4.6216723303643485,0.29063332080841064,-0.2578772306442261,0
33.mp4,-0.04236806126859183,-0.31415015797551404,-0.8423263430595398,-0.04740822687745094,0
332.mp4,-0.03586424678948965,-0.4790038681940228,-0.7899844646453857,0.0036401343531906605,0
333.mp4,-0.07101786539925865,-0.5715140484141092,0.21755489706993103,-0.07712963223457336,0
339.mp4,0.04994866255754662,0.7147540434939006,0.5313538908958435,0.03866928443312645,0
341.mp4,-0.09981451214016118,-0.3962076330511519,0.21755489706993103,0.013252931647002697,0
343.mp4,0.030615990716145444,-0.7757752219524763,0.454327791929245,0.6494477391242981,0
349.mp4,-0.07839795942067541,-0.5182144464402648,0.21755489706993103,-0.004281606059521437,0
355.mp4,0.03600957358148571,-0.21420770363911093,0.17007797956466675,0.25931471586227417,0
357.mp4,0.015019512584600934,0.08044262772505038,0.05764226242899895,0.24350175261497498,0
361.mp4,-0.0026042734306208517,0.2911534381174679,0.18945132195949554,0.25509434938430786,0
365.mp4,0.13731253566894294,1.0412732267386906,0.21755489706993103,0.03866928443312645,0
37.mp4,-0.021301894713930777,-0.2546360332427618,0.2690030038356781,-0.02552281692624092,0
374.mp4,0.02428689356014234,-0.528681637749332,0.1955096274614334,0.03814247250556946,0
376.mp4,0.06738684718699921,-0.6838697682005082,0.48776891827583313,-0.14061513543128967,0
380.mp4,0.014837088962013675,-0.35333753380008753,0.21755489706993103,0.1337585747241974,0
383.mp4,0.0018818651781085632,0.03794287022096553,0.21755489706993103,-0.00185522367246449,0
388.mp4,-0.10616860492386876,-0.7848819278478191,0.2805885970592499,0.08766349405050278,0
394.mp4,0.07307407878695255,-0.033836784575602144,0.21755489706993103,-0.17432819306850433,0
398.mp4,-0.09487827996829487,-0.1350646488718396,0.09099335968494415,0.6308928728103638,0
4.mp4,0.07922251128627253,0.20044892022407218,-0.5261968970298767,-0.19673798978328705,0
402.mp4,0.17989007493723583,0.10663681898075114,0.21755489706993103,0.19440053403377533,0
410.mp4,0.05399126209645167,-0.24393772315007292,0.21755489706993103,0.03866928443312645,0
418.mp4,-0.01277475921661194,-0.21415944449319252,-0.5439000129699707,0.2574123740196228,0
426.mp4,0.013549163904628727,-0.11547189635243174,0.21755489706993103,0.040781836956739426,0
43.mp4,0.022458391039141015,0.02456154953963981,0.21755489706993103,-0.017866717651486397,0
430.mp4,-0.012980128508783623,-0.32395342912205866,0.5302205085754395,0.6479198336601257,0
431.mp4,0.010583633387037964,0.10508937277149415,-0.6858265995979309,-0.5237157344818115,0
448.mp4,-0.08034076261381363,-0.35410904951752403,0.21755489706993103,0.0030131342355161905,0
45.mp4,0.02538607121221189,0.18302265829919204,0.21755489706993103,-0.03671523183584213,0
452.mp4,0.04029160637891211,-0.006743538788809057,0.22430230677127838,0.9137657880783081,0
458.mp4,0.0130298616883999,-0.20374216515880522,-0.628557562828064,-0.03563084825873375,0
464.mp4,-0.034723190619881765,-1.089141602219517,0.3398895263671875,0.5664404034614563,0
468.mp4,0.09510089252321133,-0.08504846254319601,-0.0337989367544651,0.3450021743774414,0
470.mp4,-0.08052120117347501,-0.004504526973897957,0.2325548380613327,-0.08823006600141525,0
472.mp4,-0.05725841747799494,-0.3623675043888481,0.2954898178577423,0.20288614928722382,0
474.mp4,-0.05542731309683634,0.1445228640291529,0.19585470855236053,0.26574453711509705,0
476.mp4,0.04078301125109054,-0.6964332195316421,0.3110502362251282,0.021842995658516884,0
478.mp4,0.0074453286284895705,0.9696209954299222,-0.7072846293449402,-0.1008513942360878,0
482.mp4,0.006786938935205569,-0.11956808939236603,-0.7020075917243958,-0.037271931767463684,0
494.mp4,-0.10274629476361831,-0.05191858407068186,0.19180737435817719,-0.07099633663892746,0
496.mp4,-0.026560165595615342,-0.08389898173922844,0.09120181202888489,0.09487094730138779,0
504.mp4,-0.047253290019467944,0.6471923522183001,0.11600154638290405,-0.05691716447472572,0
508.mp4,-0.11179767615473099,-0.718881508800286,0.3026643991470337,0.5193672776222229,0
514.mp4,-0.0077289166854742925,-1.5582972698120436,-0.571495771408081,0.028812261298298836,0
516.mp4,-0.1389020025072989,-0.22908311395712203,0.21755489706993103,-0.06264718621969223,0
518.mp4,-0.06322765174378835,-0.3676419250929445,0.21755489706993103,0.03866928443312645,0
520.mp4,0.08907389795514459,-0.009874475779614587,0.2936299741268158,0.12430397421121597,0
524.mp4,-0.017709867398155294,-0.20740376629449128,0.1659921407699585,0.37251409888267517,0
531.mp4,-0.07866250438236189,-0.6357961879473553,0.2519930601119995,0.20237591862678528,0
536.mp4,0.045453888133705385,0.557242785329305,0.21755489706993103,-0.12504224479198456,0
540.mp4,-0.044720781094356385,0.2749957415447501,0.21755489706993103,-0.06360536068677902,0
544.mp4,-0.1425526463152149,-0.1916080688789711,0.306740403175354,0.38874512910842896,0
55.mp4,-0.14768013666738505,-0.3755785442192166,0.1268705129623413,0.11361004412174225,0
553.mp4,-0.1266077307807106,-0.30030280722835134,0.24505524337291718,-0.14533065259456635,0
570.mp4,-0.005010180848741837,-0.07413586880144706,0.1273840218782425,0.32674241065979004,0
574.mp4,-0.05182540157212973,-0.5759405749260771,0.21755489706993103,-0.013090983964502811,0
576.mp4,0.0005118237210058718,-0.12425315657405961,-1.0507060289382935,0.0058760326355695724,0
578.mp4,0.044214923359624625,0.24931082444666106,0.21755489706993103,0.01624286361038685,0
581.mp4,0.040861756371642174,-0.037021441068565177,0.1964082568883896,-0.052901264280080795,0
586.mp4,-0.2127628020524337,-0.10675050270887608,0.23263220489025116,-0.4249219000339508,0
588.mp4,0.12627312989031478,-0.2384982393912695,0.22162865102291107,0.12556080520153046,0
590.mp4,0.028489184604212434,-0.3085753971701495,0.22203953564167023,0.1449674367904663,0
594.mp4,0.19328357903408427,-0.2308761924525053,0.15500780940055847,-0.22895392775535583,0
598.mp4,0.07158443393332084,-0.1731635385376248,0.09956870228052139,0.14435924589633942,0
6.mp4,0.0400215339019435,-0.29921410820249156,0.21755489706993103,0.03866928443312645,0
610.mp4,0.05105402587127104,-0.17295335856767258,0.1258806437253952,-0.05686963349580765,0
614.mp4,-0.09009998657843427,-0.40908256455890263,0.21755489706993103,0.06303020566701889,0
616.mp4,0.0463692324891713,0.18940320371241542,0.2784823179244995,0.004080776125192642,0
62.mp4,0.19737242064795435,-0.744579915233812,0.21755489706993103,-0.49909543991088867,0
621.mp4,0.0033751473778398213,-1.642950762558229,-0.66175776720047,-0.39054739475250244,0
624.mp4,-0.015095663551951929,0.45562604230742876,0.21755489706993103,-0.16104567050933838,0
628.mp4,-0.07289494882623408,-0.34681921754923095,0.18689660727977753,0.31522274017333984,0
638.mp4,-0.10781011703317483,-0.8931887844511402,0.2724824547767639,0.06649740040302277,0
64.mp4,-0.1223906286569692,-0.4215017910757341,0.21755489706993103,0.001970999175682664,0
642.mp4,-0.09507604439762712,-0.2013495270111932,0.15195760130882263,0.17813381552696228,0
644.mp4,-0.011623199501939825,-1.04974662390217,-0.7119220495223999,-0.4636547267436981,0
648.mp4,-0.17238492713545917,-1.1703240760721731,0.21755489706993103,0.03866928443312645,0
662.mp4,-0.0021261724337600604,0.1315394990738599,0.21755489706993103,-0.02545977011322975,0
666.mp4,0.023967946384405393,-0.35053671412686793,0.21755489706993103,-0.17595016956329346,0
676.mp4,-0.0552025856138615,-0.19926932606996756,0.21755489706993103,0.03866928443312645,0
686.mp4,-0.047600629394802085,-0.8077958775293803,0.2804660201072693,-0.09497908502817154,0
689.mp4,0.1439603406720898,0.09324291494360024,0.04187394306063652,-0.28304052352905273,0
695.mp4,0.1103247829755071,1.3405527731974975,0.21755489706993103,-0.05857638269662857,0
697.mp4,0.1911463392196706,-0.2815488375586004,0.21755489706993103,-0.2312421202659607,0
70.mp4,-0.13908377216368964,-0.969838446846632,0.12422014027833939,0.18386326730251312,0
707.mp4,-0.029401097178623402,-0.2581595781968708,0.21755489706993103,-0.05902105197310448,0
719.mp4,0.00043723819862483577,-0.3811633434777958,0.16477270424365997,0.12175403535366058,0
721.mp4,0.10197752809180195,0.1734819204703878,-0.7616159319877625,0.008736810646951199,0
723.mp4,-0.04814931455646398,-1.2687057632435985,-0.6713595390319824,0.03866928443312645,0
725.mp4,-0.01327423031136086,-0.4438510096580413,0.3042948246002197,0.2651883661746979,0
733.mp4,-0.10037101208462225,-0.9197289768922596,0.21755489706993103,0.28785601258277893,0
741.mp4,-0.09422906918579087,-0.2246005933777643,0.4528792202472687,0.8583393692970276,0
743.mp4,0.019127059483343815,-0.7538539763514686,0.21755489706993103,-0.19210849702358246,0
76.mp4,-0.06742303706922462,-0.33369162006828945,0.1796663999557495,-0.020922057330608368,0
761.mp4,-0.07215578979093754,-2.5678259821964904,0.21755489706993103,0.3403645157814026,0
771.mp4,0.004977034902157796,0.4143657165076687,0.21755489706993103,0.1086474135518074,0
779.mp4,0.07689844843011631,-0.07253848570938869,0.03237667679786682,-0.3408333659172058,0
783.mp4,0.35463854347854085,0.30988942664896607,0.27652624249458313,0.06546526402235031,0
787.mp4,-0.07238830395284274,-0.7115178942091207,0.18749360740184784,-0.06453859061002731,0
80.mp4,-0.09306821887718217,-0.38060091053005934,0.21755489706993103,-0.05624140426516533,0
805.mp4,-0.027995606664190792,-0.27506194428957725,0.18580500781536102,0.409892201423645,0
812.mp4,-0.11449460044208841,-0.15628171583383038,0.21755489706993103,-0.09158790856599808,0
820.mp4,-0.09915813963569453,-0.11256101449642814,0.15128213167190552,0.4221569299697876,0
88.mp4,-0.19248762204898603,-1.0801472105443781,0.16022031009197235,-0.16428826749324799,0
94.mp4,0.05607889350618784,-0.18820866904691536,0.014099379070103168,-0.07966487109661102,0
rapidsave.com_any_more_suggestions_trying_and_struggling_to_get-cj1enji9a6uf1 (1).mp4,-0.2592450089519944,-0.37380109874585155,0.21755489706993103,0.03866928443312645,0
